# pfam_scan.pl,  run at Fri Jul  1 10:31:31 2022
#
# Copyright (c) 2009 Genome Research Ltd
# Freely distributed under the GNU 
# General Public License
#
# Authors: Jaina Mistry (jaina@ebi.ac.uk), 
#          Rob Finn (rdf@ebi.ac.uk)
#
# This is free software; you can redistribute it and/or modify it under
# the terms of the GNU General Public License as published by the Free Software
# Foundation; either version 2 of the License, or (at your option) any later version.
# This program is distributed in the hope that it will be useful, but WITHOUT
# ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS
# FOR A PARTICULAR PURPOSE. See the GNU General Public License for more
# details.
#
# You should have received a copy of the GNU General Public License along with
# this program. If not, see <http://www.gnu.org/licenses/>. 
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#      query sequence file: /home/huangbiaosheng/Lepidoptera/N/Cnaphalocrocis_medinalis.anno.pep.fa
#        searching against: /home/huangbiaosheng/PfamScan/Pfam-A.hmm, with cut off --cut_ga
#    resolve clan overlaps: on
#     predict active sites: off
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#
# <seq id> <alignment start> <alignment end> <envelope start> <envelope end> <hmm acc> <hmm name> <type> <hmm start> <hmm end> <hmm length> <bit score> <E-value> <significance> <clan>

Cmed132670.1    256    289    252    289 PF00400.35  WD40              Repeat     6    38    38     19.7    0.0013   1 CL0186   
Cmed132670.1    293    331    293    331 PF00400.35  WD40              Repeat     1    38    38     25.4     2e-05   1 CL0186   
Cmed104510.1     59    204     38    231 PF00728.25  Glyco_hydro_20    Domain    74   230   352     41.9   8.5e-11   1 CL0058   
Cmed104550.1     22     79     22     91 PF07776.18  zf-AD             Domain     1    63    77     31.1   2.3e-07   1 CL0361   
Cmed104550.1    184    205    184    205 PF00096.29  zf-C2H2           Domain     2    23    23     21.8   0.00019   1 CL0361   
Cmed104550.1    210    233    210    233 PF00096.29  zf-C2H2           Domain     1    23    23     18.3    0.0025   1 CL0361   
Cmed104570.1    117    171    117    171 PF12838.10  Fer4_7            Domain     1    52    52     49.4   5.7e-13   1 CL0344   
Cmed104590.1    101    173    100    180 PF18701.4   DUF5641           Domain     2    73    94     86.7   9.7e-25   1 No_clan  
Cmed104590.1    186    276    176    295 PF00078.30  RVT_1             Domain   127   210   222     34.5   1.6e-08   1 CL0027   
Cmed104610.1     62    475     45    487 PF00067.25  p450              Domain    29   450   463    252.5   7.7e-75   1 No_clan  
Cmed104630.1    297    313    296    313 PF00098.26  zf-CCHC           Domain     2    18    18     24.6     2e-05   1 CL0511   
Cmed104630.1    427    483    427    484 PF17921.4   Integrase_H2C2    Domain     1    57    58     58.2     7e-16   1 CL0361   
Cmed104650.1     44    286     44    303 PF00916.23  Sulfate_transp    Family     1   240   380    179.6   8.7e-53   1 CL0062   
Cmed075230.1    100    273     91    277 PF00248.24  Aldo_ket_red      Domain    59   188   292     29.8   3.3e-07   1 No_clan  
Cmed014480.1    567    612    566    612 PF12937.10  F-box-like        Domain     2    48    48     48.2   7.6e-13   1 CL0271   
Cmed014480.1    657    688    649    688 PF00400.35  WD40              Repeat     7    38    38     24.3   4.2e-05   1 CL0186   
Cmed014480.1    692    728    692    728 PF00400.35  WD40              Repeat     1    38    38     24.4     4e-05   1 CL0186   
Cmed014480.1    732    768    732    768 PF00400.35  WD40              Repeat     1    38    38     23.4   8.4e-05   1 CL0186   
Cmed014480.1    772    808    772    808 PF00400.35  WD40              Repeat     1    38    38     24.0   5.3e-05   1 CL0186   
Cmed014480.1    812    848    812    848 PF00400.35  WD40              Repeat     1    38    38     33.1     7e-08   1 CL0186   
Cmed136850.1     26    208      2    210 PF00335.23  Tetraspanin       Family    45   229   232     32.8   6.1e-08   1 CL0347   
Cmed044170.1     68    118     62    119 PF18322.4   CLIP_1            Domain     7    52    53     48.5   6.8e-13   1 CL0678   
Cmed044170.1    157    345    156    346 PF00089.29  Trypsin           Domain     3   177   221     97.2   1.3e-27   1 CL0124   
Cmed136820.1     69    111     68    111 PF13639.9   zf-RING_2         Domain     2    44    44     53.2   2.9e-14   1 CL0229   
Cmed124590.1     11    210      2    228 PF00135.31  COesterase        Domain   291   470   515     39.3   4.1e-10   1 CL0028   
Cmed124590.1    307    561    302    573 PF00135.31  COesterase        Domain    82   324   515    191.1     4e-56   1 CL0028   
Cmed124590.1    584    673    569    675 PF00135.31  COesterase        Domain   391   472   515     30.6   1.8e-07   1 CL0028   
Cmed124590.1    674    744    673    748 PF00135.31  COesterase        Domain   143   213   515     86.5     2e-24   1 CL0028   
Cmed124590.1    747    999    743   1017 PF00135.31  COesterase        Domain   240   493   515     79.1   3.7e-22   1 CL0028   
Cmed127690.1     40    248     39    264 PF00089.29  Trypsin           Domain     2   190   221     91.0     1e-25   1 CL0124   
Cmed127710.1     76     92     76     95 PF02218.18  HS1_rep           Repeat     1    17    36     31.6   1.7e-07   1 No_clan  
Cmed127710.1    130    165    130    165 PF02218.18  HS1_rep           Repeat     1    36    36     71.9   4.4e-20   1 No_clan  
Cmed127710.1    167    202    167    202 PF02218.18  HS1_rep           Repeat     1    36    36     63.5   1.8e-17   1 No_clan  
Cmed127710.1    204    239    204    239 PF02218.18  HS1_rep           Repeat     1    36    36     64.6   8.5e-18   1 No_clan  
Cmed127710.1    241    266    241    273 PF02218.18  HS1_rep           Repeat     1    26    36     36.4   5.6e-09   1 No_clan  
Cmed127710.1    431    479    431    479 PF14604.9   SH3_9             Domain     1    49    49     53.8   1.5e-14   1 CL0010   
Cmed127750.1      5    244      2    245 PF07651.19  ANTH              Domain    24   276   277    249.4   3.6e-74   1 CL0009   
Cmed127770.1     43     79     41     81 PF00057.21  Ldl_recept_a      Repeat     3    35    37     30.5   3.5e-07   1 No_clan  
Cmed127790.1     23    118     23    125 PF00089.29  Trypsin           Domain     1    89   221     42.1   9.3e-11   1 CL0124   
Cmed127810.1     23    252     23    252 PF00089.29  Trypsin           Domain     1   221   221    163.2   8.2e-48   1 CL0124   
Cmed127830.1     22    255     22    255 PF00089.29  Trypsin           Domain     1   221   221    151.8   2.6e-44   1 CL0124   
Cmed127850.1     23    208     23    211 PF00089.29  Trypsin           Domain     1   180   221     84.8   8.3e-24   1 CL0124   
Cmed127850.1    212    364    212    380 PF00089.29  Trypsin           Domain     1   144   221     67.6   1.5e-18   1 CL0124   
Cmed127870.1    150    236    148    239 PF12796.10  Ank_2             Repeat     3    80    83     32.2   1.3e-07   1 CL0465   
Cmed127870.1    314    379    303    379 PF12796.10  Ank_2             Repeat    24    83    83     50.9   1.8e-13   1 CL0465   
Cmed127870.1    386    468    386    479 PF12796.10  Ank_2             Repeat     1    72    83     27.9   2.8e-06   1 CL0465   
Cmed127870.1    550    796    539    799 PF00520.34  Ion_trans         Family     9   242   245     48.7     6e-13   1 CL0030   
Cmed065530.1     14     41     14     42 PF00036.35  EF-hand_1         Domain     1    28    29     34.2     1e-08   1 CL0220   
Cmed065530.1     50    107     49    107 PF13499.9   EF-hand_7         Domain     2    65    71     49.1   6.2e-13   1 CL0220   
Cmed001330.1     57    343     57    345 PF03381.18  CDC50             Family     1   285   287    320.8   9.3e-96   1 No_clan  
Cmed001350.1      4    403      1    403 PF09752.12  ABHD18            Family     7   352   352    507.5    2e-152   1 CL0028   
Cmed001370.1     41    573     39    573 PF00995.26  Sec1              Family     3   577   577    343.3  4.5e-102   1 No_clan  
Cmed001390.1      2     36      1     54 PF02759.22  RUN               Family    76   113   141     32.3   9.5e-08   1 No_clan  
Cmed001410.1     40    167     38    168 PF01510.28  Amidase_2         Domain     3   126   127     75.9   3.9e-21   1 No_clan  
Cmed001450.1    541    842    541    844 PF12719.10  Cnd3              Repeat     1   290   292    176.4   7.7e-52   1 CL0020   
Cmed154700.1     62     91     61     92 PF01239.25  PPTA              Repeat     2    31    32     31.0   1.4e-07   1 CL0020   
Cmed154700.1     97    126     96    127 PF01239.25  PPTA              Repeat     2    31    32     38.6   5.7e-10   1 CL0020   
Cmed154700.1    133    160    130    161 PF01239.25  PPTA              Repeat     4    31    32     37.8   9.6e-10   1 CL0020   
Cmed154700.1    165    194    164    195 PF01239.25  PPTA              Repeat     2    31    32     26.7   3.3e-06   1 CL0020   
Cmed021720.1     60    191     60    193 PF13716.9   CRAL_TRIO_2       Domain     1   137   139    117.9     4e-34   1 CL0512   
Cmed070680.1     22    192     22    193 PF16661.8   Lactamase_B_6     Domain     1   192   193    182.8   5.1e-54   1 CL0381   
Cmed070680.1    237    362    237    362 PF10996.11  Beta-Casp         Domain     1   114   114     73.0   2.4e-20   1 CL0023   
Cmed070680.1    508    595    498    595 PF13299.9   CPSF100_C         Family    80   170   170     70.4   2.1e-19   1 No_clan  
Cmed070700.1     26    202     22    202 PF01105.27  EMP24_GP25L       Domain     5   182   182    159.5   9.2e-47   1 CL0521   
Cmed070720.1     39    135     39    138 PF01545.24  Cation_efflux     Family     1    98   199    100.4   1.2e-28   1 No_clan  
Cmed104710.1    211    276    210    278 PF07530.14  PRE_C2HC          Domain     2    66    68     53.6   1.9e-14   1 No_clan  
Cmed010300.1     20     40     20     45 PF12874.10  zf-met            Domain     1    21    25     13.7     0.066   1 CL0361   
Cmed010300.1     52    105     51    106 PF05605.15  zf-Di19           Domain     2    53    54     29.7   6.5e-07   1 CL0361   
Cmed010300.1    115    137    115    137 PF00096.29  zf-C2H2           Domain     1    23    23     19.5     0.001   1 CL0361   
Cmed010300.1    144    166    143    166 PF00096.29  zf-C2H2           Domain     2    23    23     15.8     0.015   1 CL0361   
Cmed090190.1     40     95     40     95 PF00379.26  Chitin_bind_4     Family     1    53    53     72.3   3.7e-20   1 No_clan  
Cmed090210.1    108    138    108    138 PF11540.11  Dynein_IC2        Family     1    31    31     52.0   4.9e-14   1 No_clan  
Cmed090230.1     14     74     11     89 PF00378.23  ECH_1             Domain     4    65   251     39.5   4.1e-10   1 CL0127   
Cmed090230.1     92    262     90    262 PF16113.8   ECH_2             Domain   154   335   335    175.0   3.1e-51   1 CL0127   
Cmed090250.1     20     93     20     95 PF07776.18  zf-AD             Domain     1    74    77     44.6   1.4e-11   1 CL0361   
Cmed090270.1      5     66      5     67 PF09379.13  FERM_N            Domain     1    63    64     56.5   2.1e-15   1 CL0072   
Cmed090270.1     88    202     84    202 PF00373.21  FERM_M            Domain     5   116   116     91.5   5.1e-26   1 CL0632   
Cmed090270.1    206    294    206    295 PF09380.13  FERM_C            Domain     1    93    94     90.6   6.8e-26   1 CL0266   
Cmed090270.1    326    445    326    445 PF20492.1   ERM_helical      Coiled-coil     1   120   120     98.6   2.8e-28   1 No_clan  
Cmed090270.1    504    577    502    577 PF00769.22  ERM_C             Domain     4    77    77    112.9   7.2e-33   1 CL0719   
Cmed090290.1      8    142      5    145 PF01529.23  DHHC              Family     4   131   134    117.3   5.6e-34   1 No_clan  
Cmed090310.1     54    210     54    235 PF00657.25  Lipase_GDSL       Family     1   143   245     40.1   3.8e-10   1 CL0264   
Cmed090330.1     27    409     27    411 PF01496.22  V_ATPase_I        Family     1   384   816    457.3  9.1e-137   1 No_clan  
Cmed090330.1    410    798    408    798 PF01496.22  V_ATPase_I        Family   428   816   816    520.5  7.4e-156   1 No_clan  
Cmed090370.1     42     57     41     57 PF02363.22  C_tripleX         Repeat     2    17    17      8.2       3.7   1 No_clan  
Cmed090370.1    129    139    128    139 PF02363.22  C_tripleX         Repeat     7    17    17      6.7        11   1 No_clan  
Cmed090370.1    213    220    212    221 PF02363.22  C_tripleX         Repeat     2     9    17      3.9        82   1 No_clan  
Cmed090370.1    233    247    232    248 PF02363.22  C_tripleX         Repeat     3    16    17      8.2       3.5   1 No_clan  
Cmed090370.1    265    278    264    279 PF02363.22  C_tripleX         Repeat     2    15    17      5.8        22   1 No_clan  
Cmed090370.1    297    311    296    312 PF02363.22  C_tripleX         Repeat     2    16    17      9.0         2   1 No_clan  
Cmed090370.1    328    344    327    344 PF02363.22  C_tripleX         Repeat     2    17    17     13.7     0.065   1 No_clan  
Cmed090370.1    363    379    362    379 PF02363.22  C_tripleX         Repeat     2    17    17     12.9      0.11   1 No_clan  
Cmed090370.1    407    423    406    423 PF02363.22  C_tripleX         Repeat     2    17    17      3.2   1.4e+02   1 No_clan  
Cmed090370.1    441    457    440    457 PF02363.22  C_tripleX         Repeat     2    17    17     12.9      0.12   1 No_clan  
Cmed090370.1    474    489    474    489 PF02363.22  C_tripleX         Repeat     1    17    17      3.2   1.4e+02   1 No_clan  
Cmed090410.1      1     51      1     51 PF01401.21  Peptidase_M2      Family   531   581   581     43.9   1.3e-11   1 CL0126   
Cmed154730.1     32    105     30    106 PF00626.25  Gelsolin          Domain     3    75    76     38.6   7.8e-10   1 CL0092   
Cmed154730.1    282    349    280    350 PF00626.25  Gelsolin          Domain    12    75    76     41.4   1.1e-10   1 CL0092   
Cmed154750.1     33     71     33     71 PF18308.4   GGA_N-GAT         Family     1    39    39     74.7   3.5e-21   1 No_clan  
Cmed154750.1     88    159     87    160 PF03127.17  GAT               Domain     3    76    77     43.0   4.3e-11   1 No_clan  
Cmed154750.1    401    477    392    478 PF02883.23  Alpha_adaptinC2   Domain     9    80   111     37.7   2.3e-09   1 CL0159   
Cmed114060.1    223    370    222    386 PF06367.19  Drf_FH3           Repeat     2   147   195     45.4   7.7e-12   1 CL0020   
Cmed114080.1     50    110     48    111 PF04083.19  Abhydro_lipase    Family     3    63    64     72.9   1.3e-20   1 CL0028   
Cmed049760.1     80    340     78    340 PF00069.28  Pkinase           Domain     3   264   264    206.4   5.5e-61   1 CL0016   
Cmed049760.1    944   1004    941   1004 PF08912.14  Rho_Binding      Coiled-coil     5    69    69     52.9   5.6e-14   1 No_clan  
Cmed049800.1    276    505    273    506 PF00003.25  7tm_3             Domain     5   242   243     83.6   2.1e-23   1 CL0192   
Cmed049820.1     27    493     25    495 PF00232.21  Glyco_hydro_1     Domain     3   451   453    473.9  4.1e-142   1 CL0058   
Cmed049840.1    539    680    535    681 PF13890.9   Rab3-GTPase_cat   Family     5   163   164    155.9   7.7e-46   1 No_clan  
Cmed049860.1     54    156     47    159 PF13537.9   GATase_7          Domain    10   117   123     31.4   1.6e-07   1 CL0052   
Cmed049860.1    286    444    284    450 PF00733.24  Asn_synthase      Domain     3   143   355     38.5   1.2e-09   1 CL0039   
Cmed049880.1     53    121     46    133 PF04049.16  ANAPC8            Repeat    57   125   140     68.5   6.6e-19   1 CL0020   
Cmed049880.1    290    321    289    322 PF13181.9   TPR_8             Repeat     2    33    34     13.9     0.051   1 CL0020   
Cmed049880.1    330    368    330    371 PF13414.9   TPR_11            Repeat     1    39    42     31.8     9e-08   1 CL0020   
Cmed049900.1      8    124      1    131 PF02854.22  MIF4G             Repeat   100   205   212     66.1   3.5e-18   1 CL0020   
Cmed049900.1    222    316    208    316 PF04050.17  Upf2              Repeat     7   133   133     43.6   4.9e-11   1 CL0020   
Cmed049900.1    558    851    557    854 PF04097.17  Nic96             Repeat     2   305   605    314.5   1.4e-93   1 CL0020   
Cmed049900.1    940   1084    934   1084 PF04097.17  Nic96             Repeat   458   605   605     83.7   1.1e-23   1 CL0020   
Cmed049920.1      1    214      1    215 PF02138.21  Beach             Family    61   273   274    261.8   7.4e-78   1 No_clan  
Cmed049920.1    316    353    316    353 PF00400.35  WD40              Repeat     1    37    38     25.0   2.7e-05   1 CL0186   
Cmed049920.1    493    524    488    525 PF00400.35  WD40              Repeat     7    37    38     18.3    0.0034   1 CL0186   
Cmed049940.1     86    136     85    139 PF00010.29  HLH               Domain     2    51    54     53.3   2.2e-14   1 No_clan  
Cmed049960.1     25    446     25    446 PF00083.27  Sugar_tr          Family     1   452   452    185.1   2.3e-54   1 CL0015   
Cmed049980.1     55     80     23     81 PF03765.18  CRAL_TRIO_N       Domain    28    53    54     24.3   2.8e-05   1 CL0214   
Cmed049980.1    109    256    106    256 PF00650.23  CRAL_TRIO         Domain     4   156   156    101.3   4.7e-29   1 CL0512   
Cmed050000.1    122    269    119    269 PF00650.23  CRAL_TRIO         Domain     4   156   156     99.4   1.8e-28   1 CL0512   
Cmed050020.1     11    113     10    114 PF17682.4   Tau95_N           Domain     2   126   127     81.9     5e-23   1 No_clan  
Cmed050020.1    150    304    149    304 PF09734.12  Tau95             Family     2   140   140    112.1   3.7e-32   1 CL0123   
Cmed050100.1     83    544     81    546 PF00232.21  Glyco_hydro_1     Domain     3   451   453    487.7  2.6e-146   1 CL0058   
Cmed050120.1     33    498     31    500 PF00232.21  Glyco_hydro_1     Domain     3   451   453    484.8    2e-145   1 CL0058   
Cmed050140.1     19    156      9    162 PF00089.29  Trypsin           Domain    29   190   221     56.5   3.5e-15   1 CL0124   
Cmed050140.1    166    622    164    624 PF00232.21  Glyco_hydro_1     Domain     3   451   453    473.4  5.8e-142   1 CL0058   
Cmed050160.1     36    246     31    246 PF00089.29  Trypsin           Domain     6   221   221    119.4   2.1e-34   1 CL0124   
Cmed050180.1     40    257     39    286 PF00001.24  7tm_1             Family     2   232   264     63.0   2.8e-17   1 CL0192   
Cmed050200.1      8     67      7     70 PF03575.20  Peptidase_S51     Domain     2    62   206     30.8   2.3e-07   1 CL0014   
Cmed050200.1     75    151     71    155 PF03575.20  Peptidase_S51     Domain   130   202   206     56.4   3.3e-15   1 CL0014   
Cmed050240.1     18     51     17     56 PF12937.10  F-box-like        Domain     2    34    48     32.8   5.3e-08   1 CL0271   
Cmed050240.1     89    133     88    138 PF13418.9   Kelch_4           Repeat     2    46    49     42.4   5.4e-11   1 CL0186   
Cmed050240.1    143    194    139    198 PF13418.9   Kelch_4           Repeat     5    47    49     21.0   0.00026   1 CL0186   
Cmed050240.1    195    239    194    240 PF13854.9   Kelch_5           Repeat     2    41    42     29.5   5.1e-07   1 CL0186   
Cmed050260.1    201    261    198    263 PF00013.32  KH_1              Domain     4    64    66     31.0   1.7e-07   1 CL0007   
Cmed050280.1      1     98      1     98 PF04561.17  RNA_pol_Rpb2_2    Domain    82   190   190    100.8   7.7e-29   1 No_clan  
Cmed050280.1     95    145     11    146 PF04563.18  RNA_pol_Rpb2_1    Family   155   202   203     28.7     9e-07   1 No_clan  
Cmed050280.1    172    236    172    236 PF04565.19  RNA_pol_Rpb2_3    Domain     1    68    68     88.4   2.9e-25   1 No_clan  
Cmed050280.1    271    333    271    333 PF04566.16  RNA_pol_Rpb2_4    Domain     1    62    62     86.2   1.4e-24   1 No_clan  
Cmed050280.1    357    395    357    423 PF04567.20  RNA_pol_Rpb2_5    Domain     1    39    67     49.0   8.5e-13   1 No_clan  
Cmed050280.1    412    501    409    525 PF00562.31  RNA_pol_Rpb2_6    Domain    94   178   389     49.9   2.6e-13   1 CL0410   
Cmed050300.1     23     69     14     71 PF00412.25  LIM               Domain    12    56    58     34.3   2.2e-08   1 CL0167   
Cmed050340.1    191    224    185    224 PF00400.35  WD40              Repeat     7    38    38     16.6     0.012   1 CL0186   
Cmed050340.1    886    933    881    936 PF17120.8   zf-RING_16        Domain     6    55    58     43.3   2.2e-11   1 CL0229   
Cmed050360.1     41    111     40    112 PF00173.31  Cyt-b5            Domain     2    74    75     78.4   3.8e-22   1 No_clan  
Cmed050380.1    114    215    113    215 PF00618.23  RasGEF_N          Domain     2   105   105     57.7   1.3e-15   1 CL0542   
Cmed050380.1    274    484    274    484 PF00617.22  RasGEF            Family     1   179   179    182.0   1.4e-53   1 No_clan  
Cmed050380.1    645    732    643    733 PF00788.26  RA                Domain     3    92    93     34.0   3.7e-08   1 CL0072   
Cmed050400.1     34    146     34    150 PF00004.32  AAA               Domain     1   128   132     57.3   2.3e-15   1 CL0023   
Cmed050400.1    188    272    168    272 PF16193.8   AAA_assoc_2       Family     4    82    82     85.5   2.5e-24   1 CL0671   
Cmed050400.1    274    420    273    424 PF12002.11  MgsA_C            Domain     2   149   167    155.9   8.9e-46   1 CL0604   
Cmed050420.1     37    214     36    216 PF00227.29  Proteasome        Domain     2   187   190    164.8   1.7e-48   1 CL0052   
Cmed050440.1      3    119      1    119 PF00723.24  Glyco_hydro_15    Repeat   345   448   448     87.8   7.3e-25   1 CL0059   
Cmed050440.1    171    277    163    298 PF19292.2   KPBB_C            Domain    74   184   238     62.0   4.9e-17   1 No_clan  
Cmed050460.1    161    217    153    220 PF01302.28  CAP_GLY           Domain     6    63    66     42.8   4.1e-11   1 CL0010   
Cmed050480.1    195    284    182    291 PF00297.25  Ribosomal_L3      Family   205   291   369     89.0   3.2e-25   1 CL0575   
Cmed050500.1      3    345      3    345 PF02515.20  CoA_transf_3      Family     1   367   367    211.5   2.1e-62   1 No_clan  
Cmed050540.1      4     69      1     69 PF07542.14  ATP12             Family    61   129   129     45.6     7e-12   1 No_clan  
Cmed050560.1      9     31      9     31 PF00096.29  zf-C2H2           Domain     1    23    23     19.7   0.00088   1 CL0361   
Cmed050560.1     37     47     37     48 PF13912.9   zf-C2H2_6         Domain     1    11    27     14.1     0.039   1 CL0361   
Cmed050560.1     70     92     70     92 PF00096.29  zf-C2H2           Domain     1    23    23     17.3    0.0053   1 CL0361   
Cmed050560.1     98    120     98    120 PF00096.29  zf-C2H2           Domain     1    23    23     21.6   0.00023   1 CL0361   
Cmed050560.1    126    150    126    150 PF00096.29  zf-C2H2           Domain     1    23    23     16.7    0.0078   1 CL0361   
Cmed050560.1    184    207    184    207 PF00096.29  zf-C2H2           Domain     1    23    23     17.7    0.0039   1 CL0361   
Cmed050580.1     71    104     53    104 PF18091.4   E3_UbLigase_RBR   Domain    57    92    92     23.5   5.1e-05   1 CL0214   
Cmed050640.1    107    322    106    322 PF01027.23  Bax1-I            Family     2   207   207    149.7   1.1e-43   1 CL0453   
Cmed050680.1     73    275     70    277 PF00335.23  Tetraspanin       Family    10   230   232    112.8   2.1e-32   1 CL0347   
Cmed050700.1    639    761    639    761 PF10363.12  RTP1_C1           Family     1   112   112    101.4   3.2e-29   1 No_clan  
Cmed050700.1    852    886    852    886 PF10304.12  RTP1_C2           Family     1    34    34     24.8   1.4e-05   1 No_clan  
Cmed050720.1     43    100     42    102 PF04193.17  PQ-loop           Repeat     2    59    61     64.5   5.9e-18   1 CL0141   
Cmed050740.1     13    116      3    119 PF10149.12  TM231             Family    98   199   301     66.1   3.5e-18   1 No_clan  
Cmed050760.1    155    232    152    238 PF00868.23  Transglut_N       Domain     4    75   114     66.0   4.1e-18   1 CL0159   
Cmed050780.1    132    221     98    222 PF01841.22  Transglut_core    Family    51   111   112     56.4   3.8e-15   1 CL0125   
Cmed050780.1    443    537    443    539 PF00927.25  Transglut_C       Domain     1   103   106     47.1   2.4e-12   1 CL0159   
Cmed050800.1    174    362    174    362 PF00907.25  T-box             Domain     1   185   185    239.8   2.1e-71   1 CL0073   
Cmed050840.1    114    384    114    384 PF00346.22  Complex1_49kDa    Family     1   271   271    359.7  8.5e-108   1 No_clan  
Cmed050860.1     52     90     52     91 PF05920.14  Homeobox_KN       Family     1    39    40     49.8   2.5e-13   1 CL0123   
Cmed050880.1     64    102     64    102 PF00400.35  WD40              Repeat     1    38    38     19.2    0.0018   1 CL0186   
Cmed050880.1    158    190    153    190 PF00400.35  WD40              Repeat     7    38    38     14.6     0.051   1 CL0186   
Cmed050880.1    327    362    325    363 PF00400.35  WD40              Repeat     3    37    38     18.3    0.0034   1 CL0186   
Cmed050880.1    513    914    513    937 PF13520.9   AA_permease_2     Family     1   407   427    194.7   2.6e-57   1 CL0062   
Cmed050900.1    177    468    176    468 PF02535.25  Zip               Family     3   333   333    214.1   3.2e-63   1 CL0184   
Cmed050920.1     42    403     41    403 PF00155.24  Aminotran_1_2     Domain     2   363   363    228.2   1.8e-67   1 CL0061   
Cmed050940.1      6    254      5    265 PF00494.22  SQS_PSY           Domain     2   254   263    166.9   6.7e-49   1 CL0613   
Cmed050960.1    109    188    108    188 PF01336.28  tRNA_anti-codon   Domain     2    76    76     47.7   1.3e-12   1 CL0021   
Cmed050960.1    204    555    204    556 PF00152.23  tRNA-synt_2       Domain     1   313   314    271.9     7e-81   1 CL0040   
Cmed050980.1    105    144    105    144 PF00400.35  WD40              Repeat     1    38    38     22.1   0.00021   1 CL0186   
Cmed051020.1     71    234     70    236 PF00270.32  DEAD              Domain     2   174   176    156.0   8.5e-46   1 CL0023   
Cmed051020.1    272    380    271    380 PF00271.34  Helicase_C        Domain     2   111   111    108.2     3e-31   1 CL0023   
Cmed051060.1    229    251    229    251 PF00096.29  zf-C2H2           Domain     1    23    23     23.5   5.4e-05   1 CL0361   
Cmed051060.1    257    279    257    279 PF00096.29  zf-C2H2           Domain     1    23    23     18.3    0.0025   1 CL0361   
Cmed051060.1    285    307    285    307 PF00096.29  zf-C2H2           Domain     1    23    23     26.9   4.5e-06   1 CL0361   
Cmed051060.1    313    336    313    336 PF00096.29  zf-C2H2           Domain     1    23    23     19.4    0.0011   1 CL0361   
Cmed051080.1     52    582     52    582 PF02990.19  EMP70             Family     1   521   521    679.6  3.1e-204   1 No_clan  
Cmed051100.1      2    142      1    148 PF15139.9   DUF4572           Family    15   163   195     49.1   6.6e-13   1 No_clan  
Cmed051120.1     23     79     23     80 PF06701.16  MIB_HERC2         Domain     1    65    66     62.8   2.4e-17   1 No_clan  
Cmed051120.1     87    130     87    132 PF00569.20  ZZ                Domain     1    43    45     43.7   1.9e-11   1 CL0006   
Cmed051120.1    162    227    162    227 PF06701.16  MIB_HERC2         Domain     1    66    66     95.3   1.8e-27   1 No_clan  
Cmed051120.1    255    320    255    320 PF18346.4   SH3_15            Domain     1    68    68     77.9     6e-22   1 CL0010   
Cmed051120.1    342    406    342    406 PF18346.4   SH3_15            Domain     1    68    68     77.4   8.5e-22   1 CL0010   
Cmed051140.1    107    174     78    176 PF12796.10  Ank_2             Repeat    20    81    83     48.7   9.5e-13   1 CL0465   
Cmed051140.1    198    247    196    249 PF13637.9   Ank_4             Repeat     3    53    55     42.3   8.6e-11   1 CL0465   
Cmed051140.1    361    402    359    404 PF13920.9   zf-C3HC4_3        Domain     3    48    50     41.8   7.8e-11   1 CL0229   
Cmed051140.1    409    449    407    450 PF13920.9   zf-C3HC4_3        Domain     4    48    50     32.2   7.4e-08   1 CL0229   
Cmed051140.1    626    667    625    668 PF13920.9   zf-C3HC4_3        Domain     2    49    50     34.4   1.5e-08   1 CL0229   
Cmed051160.1     66    198     66    205 PF00106.28  adh_short         Domain     1   137   195     58.7   5.7e-16   1 CL0063   
Cmed051180.1     13    344     13    344 PF01992.19  vATP-synt_AC39    Family     1   336   336    393.4  1.1e-117   1 No_clan  
Cmed051200.1     44    172     43    173 PF00828.22  Ribosomal_L27A    Family     2   117   118     70.1   2.7e-19   1 CL0588   
Cmed051220.1     27    106     27    107 PF03810.22  IBN_N             Repeat     1    73    74     40.7   1.8e-10   1 CL0020   
Cmed051220.1    386    441    386    441 PF13513.9   HEAT_EZ           Repeat     1    55    55     43.5   3.6e-11   1 CL0020   
Cmed051240.1    176    337    172    338 PF02535.25  Zip               Family   155   321   333    147.1   7.9e-43   1 CL0184   
Cmed051260.1     29     45     29     48 PF02493.23  MORN              Repeat     1    17    23     23.5   3.6e-05   1 CL0251   
Cmed051260.1     51     69     51     72 PF02493.23  MORN              Repeat     1    19    23      6.2        11   1 CL0251   
Cmed051260.1     75     97     75     97 PF02493.23  MORN              Repeat     1    23    23     25.5   8.4e-06   1 CL0251   
Cmed051260.1     98    116     98    117 PF02493.23  MORN              Repeat     1    19    23     25.3   9.7e-06   1 CL0251   
Cmed051260.1    257    279    257    279 PF02493.23  MORN              Repeat     1    23    23     20.3   0.00038   1 CL0251   
Cmed051260.1    280    302    280    302 PF02493.23  MORN              Repeat     1    23    23     18.2    0.0017   1 CL0251   
Cmed051280.1     44    221     42    290 PF00378.23  ECH_1             Domain     3   175   251    115.1   3.4e-33   1 CL0127   
