# pfam_scan.pl,  run at Thu Jul  7 07:19:16 2022
#
# Copyright (c) 2009 Genome Research Ltd
# Freely distributed under the GNU 
# General Public License
#
# Authors: Jaina Mistry (jaina@ebi.ac.uk), 
#          Rob Finn (rdf@ebi.ac.uk)
#
# This is free software; you can redistribute it and/or modify it under
# the terms of the GNU General Public License as published by the Free Software
# Foundation; either version 2 of the License, or (at your option) any later version.
# This program is distributed in the hope that it will be useful, but WITHOUT
# ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS
# FOR A PARTICULAR PURPOSE. See the GNU General Public License for more
# details.
#
# You should have received a copy of the GNU General Public License along with
# this program. If not, see <http://www.gnu.org/licenses/>. 
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#      query sequence file: /home/huangbiaosheng/Lepidoptera/D/Hyposmocoma_kahamanoa.anno.pep.fa
#        searching against: /home/huangbiaosheng/PfamScan/Pfam-A.hmm, with cut off --cut_ga
#    resolve clan overlaps: on
#     predict active sites: off
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#
# <seq id> <alignment start> <alignment end> <envelope start> <envelope end> <hmm acc> <hmm name> <type> <hmm start> <hmm end> <hmm length> <bit score> <E-value> <significance> <clan>

Hkah000002.1     40    253     31    254 PF09749.12  HVSL              Family     9   242   243    186.1   7.4e-55   1 CL0247   
Hkah001492.1     20    608     20    610 PF00888.25  Cullin            Repeat     1   544   620    582.3  1.4e-174   1 CL0020   
Hkah001537.1     33    437     28    438 PF00501.31  AMP-binding       Family     8   423   424    291.0   1.3e-86   1 CL0378   
Hkah001537.1    446    522    446    522 PF13193.9   AMP-binding_C     Domain     1    76    76     62.7   5.2e-17   1 CL0531   
Hkah001568.1    307    543    307    543 PF00089.29  Trypsin           Domain     1   221   221    218.0   1.4e-64   1 CL0124   
Hkah001554.1     25     76     25     77 PF00014.26  Kunitz_BPTI       Domain     1    52    53     62.1   4.8e-17   1 No_clan  
Hkah001554.1     84    135     84    136 PF00014.26  Kunitz_BPTI       Domain     1    52    53     67.2   1.2e-18   1 No_clan  
Hkah001554.1    142    193    142    194 PF00014.26  Kunitz_BPTI       Domain     1    52    53     69.5   2.3e-19   1 No_clan  
Hkah001554.1    201    252    201    253 PF00014.26  Kunitz_BPTI       Domain     1    52    53     69.1   3.1e-19   1 No_clan  
Hkah001554.1    259    310    259    311 PF00014.26  Kunitz_BPTI       Domain     1    52    53     67.1   1.2e-18   1 No_clan  
Hkah001554.1    317    368    317    369 PF00014.26  Kunitz_BPTI       Domain     1    52    53     66.4   2.1e-18   1 No_clan  
Hkah001554.1    375    426    375    427 PF00014.26  Kunitz_BPTI       Domain     1    52    53     67.4     1e-18   1 No_clan  
Hkah001523.1     25     76     25     77 PF00014.26  Kunitz_BPTI       Domain     1    52    53     62.7     3e-17   1 No_clan  
Hkah001523.1     82    133     82    134 PF00014.26  Kunitz_BPTI       Domain     1    52    53     56.6   2.4e-15   1 No_clan  
Hkah001523.1    139    190    139    191 PF00014.26  Kunitz_BPTI       Domain     1    52    53     60.9   1.1e-16   1 No_clan  
Hkah001523.1    196    249    196    250 PF00014.26  Kunitz_BPTI       Domain     1    52    53     57.2   1.5e-15   1 No_clan  
Hkah001523.1    256    306    255    307 PF00014.26  Kunitz_BPTI       Domain     2    52    53     63.1   2.2e-17   1 No_clan  
Hkah001523.1    313    363    312    364 PF00014.26  Kunitz_BPTI       Domain     2    52    53     59.7   2.7e-16   1 No_clan  
Hkah001486.1     26     77     26     78 PF00014.26  Kunitz_BPTI       Domain     1    52    53     67.5   9.8e-19   1 No_clan  
Hkah001486.1     83    134     83    135 PF00014.26  Kunitz_BPTI       Domain     1    52    53     59.2   3.6e-16   1 No_clan  
Hkah001486.1    140    191    140    192 PF00014.26  Kunitz_BPTI       Domain     1    52    53     61.8   5.8e-17   1 No_clan  
Hkah001486.1    198    248    197    249 PF00014.26  Kunitz_BPTI       Domain     2    52    53     57.3   1.5e-15   1 No_clan  
Hkah001540.1     54    308     54    312 PF00100.26  Zona_pellucida    Family     1   254   259     93.6   1.8e-26   1 CL0159   
Hkah001572.1     20     52     10     66 PF01513.24  NAD_kinase        Domain    77   109   135     25.5   1.4e-05   1 CL0240   
Hkah001514.1     14     69      4     69 PF02935.19  COX7C             Family     8    64    64     61.8     6e-17   1 No_clan  
Hkah001534.1     59    176     59    178 PF15359.9   CDV3              Family     1   128   130     75.7   4.7e-21   1 No_clan  
Hkah001529.1     44    426      7    440 PF03071.18  GNT-I             Family    40   420   434    426.0  1.7e-127   1 CL0110   
Hkah001529.1    402    509    387    510 PF05811.16  DUF842            Family    23   130   131    131.2     2e-38   1 No_clan  
Hkah001496.1     95    415     95    416 PF01546.31  Peptidase_M20     Family     1   206   207    131.7   3.1e-38   1 CL0035   
Hkah001496.1    213    317    209    320 PF07687.17  M20_dimer         Domain     7   105   109     34.2     2e-08   1 No_clan  
Hkah001505.1    767   1004    767   1004 PF00089.29  Trypsin           Domain     1   221   221    206.4   5.4e-61   1 CL0124   
Hkah001567.1    242    495    242    495 PF00089.29  Trypsin           Domain     1   221   221    173.4   6.4e-51   1 CL0124   
Hkah001477.1      2    441      1    441 PF01401.21  Peptidase_M2      Family   177   581   581    425.9  2.8e-127   1 CL0126   
Hkah001475.1    230    252    230    252 PF00096.29  zf-C2H2           Domain     1    23    23     23.7   4.7e-05   1 CL0361   
Hkah001475.1    286    308    286    308 PF00096.29  zf-C2H2           Domain     1    23    23     17.5    0.0044   1 CL0361   
Hkah001475.1    342    364    342    364 PF00096.29  zf-C2H2           Domain     1    23    23     19.6   0.00094   1 CL0361   
Hkah001475.1    370    392    370    392 PF00096.29  zf-C2H2           Domain     1    23    23     25.3   1.5e-05   1 CL0361   
Hkah001475.1    398    420    398    420 PF00096.29  zf-C2H2           Domain     1    23    23     16.4    0.0099   1 CL0361   
Hkah001475.1    426    448    426    448 PF00096.29  zf-C2H2           Domain     1    23    23     17.3    0.0051   1 CL0361   
Hkah001475.1    454    476    454    476 PF00096.29  zf-C2H2           Domain     1    23    23     19.4    0.0011   1 CL0361   
Hkah001475.1    482    504    482    504 PF00096.29  zf-C2H2           Domain     1    23    23     16.8    0.0076   1 CL0361   
Hkah001475.1    510    532    510    532 PF00096.29  zf-C2H2           Domain     1    23    23     20.3    0.0006   1 CL0361   
Hkah001475.1    538    561    538    561 PF00096.29  zf-C2H2           Domain     1    23    23     17.6    0.0043   1 CL0361   
Hkah001521.1    228    250    228    250 PF00096.29  zf-C2H2           Domain     1    23    23     18.2    0.0027   1 CL0361   
Hkah001521.1    284    306    284    306 PF00096.29  zf-C2H2           Domain     1    23    23     18.7    0.0019   1 CL0361   
Hkah001521.1    312    334    312    334 PF00096.29  zf-C2H2           Domain     1    23    23     21.8   0.00019   1 CL0361   
Hkah001521.1    368    390    368    390 PF00096.29  zf-C2H2           Domain     1    23    23     19.4    0.0011   1 CL0361   
Hkah001521.1    452    474    452    474 PF00096.29  zf-C2H2           Domain     1    23    23     21.2    0.0003   1 CL0361   
Hkah001521.1    508    530    508    530 PF00096.29  zf-C2H2           Domain     1    23    23     16.6    0.0088   1 CL0361   
Hkah001521.1    564    586    564    586 PF00096.29  zf-C2H2           Domain     1    23    23     18.5    0.0021   1 CL0361   
Hkah001521.1    620    642    620    642 PF00096.29  zf-C2H2           Domain     1    23    23     16.4    0.0097   1 CL0361   
Hkah001516.1     12     34     12     34 PF00096.29  zf-C2H2           Domain     1    23    23     17.2    0.0054   1 CL0361   
Hkah001516.1     40     62     40     62 PF00096.29  zf-C2H2           Domain     1    23    23     19.6   0.00094   1 CL0361   
Hkah001516.1     96    118     96    118 PF00096.29  zf-C2H2           Domain     1    23    23     17.8    0.0036   1 CL0361   
Hkah001516.1    124    146    124    146 PF00096.29  zf-C2H2           Domain     1    23    23     18.2    0.0028   1 CL0361   
Hkah001516.1    152    174    152    175 PF13894.9   zf-C2H2_4         Domain     1    23    24     20.3   0.00072   1 CL0361   
Hkah001516.1    180    202    180    202 PF00096.29  zf-C2H2           Domain     1    23    23     16.3     0.011   1 CL0361   
Hkah001516.1    208    230    208    230 PF00096.29  zf-C2H2           Domain     1    23    23     25.4   1.4e-05   1 CL0361   
Hkah001516.1    236    258    236    258 PF00096.29  zf-C2H2           Domain     1    23    23     21.4   0.00027   1 CL0361   
Hkah001511.1    117    139    117    139 PF00096.29  zf-C2H2           Domain     1    23    23     17.3    0.0053   1 CL0361   
Hkah001511.1    141    163    140    166 PF13912.9   zf-C2H2_6         Domain     2    24    27     18.4    0.0017   1 CL0361   
Hkah001511.1    169    191    168    194 PF13912.9   zf-C2H2_6         Domain     2    24    27     16.2    0.0083   1 CL0361   
Hkah001511.1    197    219    197    220 PF13894.9   zf-C2H2_4         Domain     1    23    24     21.5   0.00029   1 CL0361   
Hkah001511.1    225    247    225    247 PF00096.29  zf-C2H2           Domain     1    23    23     17.7    0.0038   1 CL0361   
Hkah001511.1    253    275    253    275 PF00096.29  zf-C2H2           Domain     1    23    23     16.3     0.011   1 CL0361   
Hkah001570.1    117    139    117    139 PF00096.29  zf-C2H2           Domain     1    23    23     17.4    0.0047   1 CL0361   
Hkah001570.1    142    160    141    163 PF12874.10  zf-met            Domain     2    20    25     14.5     0.039   1 CL0361   
Hkah001570.1    169    191    169    192 PF13894.9   zf-C2H2_4         Domain     1    23    24     20.3   0.00072   1 CL0361   
Hkah001570.1    197    219    197    219 PF00096.29  zf-C2H2           Domain     1    23    23     17.9    0.0034   1 CL0361   
Hkah001570.1    225    247    225    247 PF00096.29  zf-C2H2           Domain     1    23    23     16.4    0.0097   1 CL0361   
Hkah001515.1     15    166     14    166 PF00160.24  Pro_isomerase     Domain     2   158   158    149.1   1.3e-43   1 CL0475   
Hkah001501.1      6     64      3     66 PF00024.29  PAN_1             Domain    24    76    79     22.3   9.9e-05   1 CL0168   
Hkah001501.1    268    327    267    352 PF00024.29  PAN_1             Domain     2    56    79     26.5   5.1e-06   1 CL0168   
Hkah001501.1    480    530    472    547 PF00024.29  PAN_1             Domain     9    55    79     22.8     7e-05   1 CL0168   
Hkah001524.1    918   1155    918   1155 PF00089.29  Trypsin           Domain     1   221   221    184.8   2.2e-54   1 CL0124   
Hkah001561.1     35    239     35    240 PF00282.22  Pyridoxal_deC     Domain     1   201   375    226.4     5e-67   1 CL0061   
Hkah001561.1    240    306    238    306 PF00282.22  Pyridoxal_deC     Domain   309   375   375     73.2   1.7e-20   1 CL0061   
Hkah001576.1      2    153      1    153 PF05380.16  Peptidase_A17     Family    11   163   163    165.4   1.2e-48   1 No_clan  
Hkah001576.1    391    482    390    483 PF18701.4   DUF5641           Domain     2    93    94     82.4   2.2e-23   1 No_clan  
Hkah001575.1    294    429    294    435 PF03564.18  DUF1759           Family     1   140   148     40.0   3.9e-10   1 CL0523   
Hkah001575.1    600    727    600    742 PF05585.15  DUF1758           Family     1   130   164     23.2   5.3e-05   1 CL0129   
Hkah001578.1      9    167      9    169 PF00071.25  Ras               Domain     1   160   162    187.8   1.1e-55   1 CL0023   
Hkah001577.1    166    272    166    273 PF00651.34  BTB               Domain     1   110   111     79.1   2.9e-22   1 CL0033   
Hkah001579.1     40    221     40    222 PF00171.25  Aldedh            Family     1   177   462    212.1   1.2e-62   1 CL0099   
Hkah001581.1    174    321    174    333 PF05585.15  DUF1758           Family     1   150   164     23.4   4.4e-05   1 CL0129   
Hkah001581.1    587    636    583    638 PF17921.4   Integrase_H2C2    Domain     7    56    58     33.0   5.1e-08   1 CL0361   
Hkah001582.1    116    275    106    276 PF03258.17  Baculo_FP        Coiled-coil    11   146   147     39.3   7.5e-10   1 No_clan  
Hkah001583.1    613    700    611    703 PF14529.9   Exo_endo_phos_2   Domain     3    90   119     42.9   4.3e-11   1 CL0530   
Hkah001586.1     51    182     51    193 PF03564.18  DUF1759           Family     1   136   148     87.7   7.6e-25   1 CL0523   
Hkah001584.1    156    207    153    208 PF17921.4   Integrase_H2C2    Domain     4    55    58     44.0   1.9e-11   1 CL0361   
Hkah001584.1    424    521    422    521 PF18701.4   DUF5641           Domain     3    94    94     46.4   3.8e-12   1 No_clan  
Hkah001585.1     51    182     51    193 PF03564.18  DUF1759           Family     1   136   148     87.7   7.6e-25   1 CL0523   
Hkah001589.1     10    194      9    195 PF13358.9   DDE_3             Domain     2   130   146     39.4   5.3e-10   1 CL0219   
Hkah001590.1      4     78      4     82 PF13873.9   Myb_DNA-bind_5    Domain     1    74    78     41.5     1e-10   1 CL0123   
Hkah001599.1      3    290      1    297 PF00930.24  DPPIV_N           Repeat    52   270   355    107.5   6.7e-31   1 CL0186   
Hkah001603.1    185    354    184    354 PF01595.23  CNNM              Domain     2   180   180    113.7   7.6e-33   1 No_clan  
Hkah001606.1     69    230     68    239 PF00270.32  DEAD              Domain     2   166   176     55.1   8.4e-15   1 CL0023   
Hkah001601.1     17     50     16     50 PF02375.20  JmjN              Family     2    34    34     49.8   2.4e-13   1 CL0029   
Hkah001601.1    178    294    178    294 PF02373.25  JmjC              Domain     1   114   114    146.6   3.9e-43   1 CL0029   
Hkah001601.1    904    989    903    989 PF11594.11  Med28             Family    12   102   102     83.2   1.6e-23   1 No_clan  
Hkah001612.1     45    189     42    189 PF00210.27  Ferritin          Domain     5   142   142    109.3   1.6e-31   1 CL0044   
Hkah001594.1      9    154      6    154 PF00210.27  Ferritin          Domain     4   142   142    113.5   8.5e-33   1 CL0044   
Hkah001600.1     64    199     57    206 PF00210.27  Ferritin          Domain     9   135   142     35.7   8.3e-09   1 CL0044   
Hkah001592.1    186    209    185    210 PF13912.9   zf-C2H2_6         Domain     2    25    27     14.0     0.043   1 CL0361   
Hkah001592.1    239    261    238    261 PF00096.29  zf-C2H2           Domain     2    23    23     18.1    0.0028   1 CL0361   
Hkah001592.1    270    291    269    292 PF13912.9   zf-C2H2_6         Domain     4    24    27     13.5     0.061   1 CL0361   
Hkah001592.1    299    323    299    324 PF13912.9   zf-C2H2_6         Domain     3    26    27     25.2   1.3e-05   1 CL0361   
Hkah001608.1    221    239    221    242 PF13912.9   zf-C2H2_6         Domain     3    21    27     15.5     0.014   1 CL0361   
Hkah001608.1    263    284    262    284 PF00096.29  zf-C2H2           Domain     2    23    23     18.5    0.0021   1 CL0361   
Hkah001608.1    289    313    289    314 PF13912.9   zf-C2H2_6         Domain     3    26    27     15.4     0.015   1 CL0361   
Hkah001608.1    377    400    377    400 PF00096.29  zf-C2H2           Domain     1    23    23     20.2   0.00062   1 CL0361   
Hkah001608.1    434    457    434    457 PF00096.29  zf-C2H2           Domain     1    23    23     19.4    0.0011   1 CL0361   
Hkah001591.1    281    302    280    303 PF13912.9   zf-C2H2_6         Domain     4    25    27     19.2   0.00098   1 CL0361   
Hkah001591.1    305    327    305    328 PF13894.9   zf-C2H2_4         Domain     1    23    24     22.6   0.00013   1 CL0361   
Hkah001591.1    391    414    391    414 PF00096.29  zf-C2H2           Domain     1    23    23     18.9    0.0016   1 CL0361   
Hkah001591.1    420    442    420    442 PF00096.29  zf-C2H2           Domain     1    23    23     16.5    0.0091   1 CL0361   
Hkah001591.1    448    470    448    470 PF00096.29  zf-C2H2           Domain     1    23    23     17.3    0.0053   1 CL0361   
Hkah001591.1    476    498    476    499 PF13894.9   zf-C2H2_4         Domain     1    23    24     20.6   0.00058   1 CL0361   
Hkah001596.1    123    145    123    145 PF00096.29  zf-C2H2           Domain     1    23    23     21.7   0.00021   1 CL0361   
Hkah001602.1    567    590    567    590 PF00096.29  zf-C2H2           Domain     1    23    23     19.0    0.0015   1 CL0361   
Hkah001597.1    196    217    194    217 PF00096.29  zf-C2H2           Domain     3    23    23     16.0     0.014   1 CL0361   
Hkah001597.1    284    305    283    305 PF00096.29  zf-C2H2           Domain     2    23    23     16.1     0.012   1 CL0361   
Hkah001597.1    395    418    395    418 PF00096.29  zf-C2H2           Domain     1    23    23     21.2   0.00031   1 CL0361   
Hkah001597.1    452    474    452    474 PF00096.29  zf-C2H2           Domain     1    23    23     20.0   0.00074   1 CL0361   
Hkah001597.1    480    503    480    503 PF00096.29  zf-C2H2           Domain     1    23    23     19.5    0.0011   1 CL0361   
Hkah001613.1    409    432    409    432 PF00096.29  zf-C2H2           Domain     1    23    23     16.3     0.011   1 CL0361   
Hkah001613.1    524    546    524    546 PF00096.29  zf-C2H2           Domain     1    23    23     23.4   6.1e-05   1 CL0361   
Hkah001613.1    552    575    552    575 PF00096.29  zf-C2H2           Domain     1    23    23     19.4    0.0011   1 CL0361   
Hkah001610.1    291    312    290    312 PF00096.29  zf-C2H2           Domain     2    23    23     19.9   0.00075   1 CL0361   
Hkah001610.1    316    338    316    339 PF13894.9   zf-C2H2_4         Domain     1    23    24     19.9   0.00098   1 CL0361   
Hkah001610.1    403    428    402    429 PF13912.9   zf-C2H2_6         Domain     2    26    27     19.0    0.0011   1 CL0361   
Hkah001610.1    460    482    460    482 PF00096.29  zf-C2H2           Domain     1    23    23     22.3   0.00014   1 CL0361   
Hkah001610.1    488    511    488    511 PF13894.9   zf-C2H2_4         Domain     1    24    24     22.2   0.00018   1 CL0361   
Hkah001609.1    471    494    471    494 PF00096.29  zf-C2H2           Domain     1    23    23     23.2   7.2e-05   1 CL0361   
Hkah001609.1    500    522    500    522 PF00096.29  zf-C2H2           Domain     1    23    23     16.8    0.0074   1 CL0361   
Hkah001609.1    528    550    528    550 PF00096.29  zf-C2H2           Domain     1    23    23     23.5   5.5e-05   1 CL0361   
Hkah001609.1    556    578    556    579 PF00096.29  zf-C2H2           Domain     1    23    23     22.7    0.0001   1 CL0361   
Hkah001604.1     15     87     14     90 PF07776.18  zf-AD             Domain     2    74    77     32.9   6.1e-08   1 CL0361   
Hkah001604.1    222    260    221    264 PF05225.19  HTH_psq           Domain     2    40    45     34.6   1.2e-08   1 CL0123   
Hkah001607.1     13     85     12     88 PF07776.18  zf-AD             Domain     2    74    77     34.3   2.3e-08   1 CL0361   
Hkah001607.1    377    399    377    399 PF00096.29  zf-C2H2           Domain     1    23    23     16.2     0.011   1 CL0361   
Hkah001607.1    490    513    490    513 PF00096.29  zf-C2H2           Domain     1    23    23     22.8   9.1e-05   1 CL0361   
Hkah001607.1    547    569    547    569 PF00096.29  zf-C2H2           Domain     1    23    23     22.6   0.00011   1 CL0361   
Hkah001607.1    575    598    575    598 PF13894.9   zf-C2H2_4         Domain     1    24    24     21.0   0.00043   1 CL0361   
Hkah001605.1     18    136     17    139 PF03463.18  eRF1_1            Domain     2   126   129     48.1   1.2e-12   1 CL0267   
Hkah001605.1    144    245    144    266 PF03464.18  eRF1_2            Domain     1   102   133    123.6   7.2e-36   1 CL0267   
Hkah001605.1    271    338    242    338 PF03465.18  eRF1_3            Domain    58   113   113     65.6   5.6e-18   1 CL0101   
Hkah001598.1     24    138     23    142 PF00651.34  BTB               Domain     2   101   111     64.0   1.4e-17   1 CL0033   
Hkah001598.1    638    671    632    672 PF16087.8   DUF4817           Domain    20    53    55     29.3     6e-07   1 CL0123   
Hkah001595.1    255    328    230    329 PF05827.15  VAS1_LD           Domain    62   139   140     32.3   1.1e-07   1 CL0721   
Hkah001595.1    347    385    347    385 PF20520.1   Ac45-VOA1_TM      Domain     1    39    39     61.3   5.5e-17   1 No_clan  
Hkah001593.1     66    253     65    263 PF00852.22  Glyco_transf_10   Family     2   173   180    146.0   1.1e-42   1 CL0113   
Hkah001611.1      2    101      1    117 PF00078.30  RVT_1             Domain   115   208   222     51.8   7.8e-14   1 CL0027   
Hkah001629.1     47    127     44    129 PF16493.8   Meis_PKNOX_N      Family     4    84    86    119.8     5e-35   1 No_clan  
Hkah001629.1    261    300    261    300 PF05920.14  Homeobox_KN       Family     1    40    40     67.3   8.4e-19   1 CL0123   
Hkah001677.1      9     81      9     85 PF01749.23  IBB               Repeat     1    85    89     56.1   4.4e-15   1 CL0020   
Hkah001677.1     96    136     95    136 PF00514.26  Arm               Repeat     2    41    41     38.2     1e-09   1 CL0020   
Hkah001677.1    139    176    138    177 PF00514.26  Arm               Repeat     2    40    41     21.4    0.0002   1 CL0020   
Hkah001677.1    229    261    223    262 PF00514.26  Arm               Repeat     7    40    41     23.9   3.2e-05   1 CL0020   
Hkah001677.1    278    303    276    305 PF00514.26  Arm               Repeat    14    39    41     20.6   0.00036   1 CL0020   
Hkah001677.1    307    345    307    347 PF00514.26  Arm               Repeat     1    39    41     29.6   5.1e-07   1 CL0020   
Hkah001677.1    350    388    349    389 PF00514.26  Arm               Repeat     2    40    41     40.9   1.5e-10   1 CL0020   
Hkah001677.1    441    487    441    494 PF16186.8   Arm_3             Repeat     1    50    53     67.3   6.7e-19   1 CL0020   
Hkah001713.1     28    104     24    108 PF12796.10  Ank_2             Repeat    13    79    83     45.9   6.9e-12   1 CL0465   
Hkah001713.1    123    148    123    150 PF00023.33  Ank               Repeat     5    30    33     18.7    0.0019   1 CL0465   
Hkah001713.1    182    211    181    214 PF00023.33  Ank               Repeat     2    30    33     16.6    0.0086   1 CL0465   
Hkah001713.1    230    325    228    326 PF12796.10  Ank_2             Repeat     4    82    83     41.7   1.4e-10   1 CL0465   
Hkah001634.1    102    118    100    119 PF13516.9   LRR_6             Repeat     3    19    24      9.3       1.4   1 CL0022   
Hkah001634.1    160    180    158    180 PF13516.9   LRR_6             Repeat     4    24    24     15.5     0.015   1 CL0022   
Hkah001634.1    282    301    281    304 PF13516.9   LRR_6             Repeat     2    21    24     19.3    0.0009   1 CL0022   
Hkah001634.1    313    332    309    332 PF13516.9   LRR_6             Repeat     5    24    24     12.3      0.15   1 CL0022   
Hkah001634.1    341    358    339    359 PF13516.9   LRR_6             Repeat     6    23    24     14.4     0.034   1 CL0022   
Hkah001672.1    276    327    275    328 PF07653.20  SH3_2             Domain     5    56    57     26.9   3.3e-06   1 CL0010   
Hkah001672.1    405    552    405    553 PF00620.30  RhoGAP            Domain     1   148   149    135.4   1.5e-39   1 CL0409   
Hkah001719.1    239    876    232    876 PF13965.9   SID-1_RNA_chan    Family    14   601   601    693.3    3e-208   1 CL0192   
Hkah001699.1      8    120      3    121 PF00069.28  Pkinase           Domain   133   263   264     42.4   5.9e-11   1 CL0016   
Hkah001648.1      4     17      2     17 PF00046.32  Homeodomain       Domain    44    57    57     23.1   5.5e-05   1 CL0123   
Hkah001668.1    520    542    520    542 PF00096.29  zf-C2H2           Domain     1    23    23     16.1     0.012   1 CL0361   
Hkah001668.1    548    570    548    570 PF00096.29  zf-C2H2           Domain     1    23    23     15.9     0.015   1 CL0361   
Hkah001658.1     45    212     45    212 PF01965.27  DJ-1_PfpI         Domain     1   165   165    164.9   1.5e-48   1 CL0014   
Hkah001676.1      9    120      9    120 PF15797.8   DUF4706           Family     1   107   107    116.3   7.8e-34   1 No_clan  
Hkah001703.1    234    284    233    285 PF14605.9   Nup35_RRM_2       Domain     2    52    53     28.0   1.7e-06   1 CL0221   
Hkah001615.1     55    174     54    174 PF00289.25  Biotin_carb_N     Domain     2   110   110    110.3   7.2e-32   1 CL0483   
Hkah001615.1    219    404    202    406 PF02786.20  CPSase_L_D2       Domain    20   209   211    180.3   3.7e-53   1 CL0179   
Hkah001615.1    441    547    440    548 PF02785.22  Biotin_carb_C     Domain     2   107   108     77.0   1.2e-21   1 CL0105   
Hkah001615.1    686    750    685    751 PF00364.25  Biotin_lipoyl     Domain     2    72    73     49.2   3.7e-13   1 CL0105   
Hkah001615.1    752   1275    752   1288 PF08326.15  ACC_central       Family     1   508   726    496.1  1.8e-148   1 No_clan  
Hkah001615.1   1280   1623   1256   1624 PF01039.25  Carboxyl_trans    Family   229   493   494    285.3   8.7e-85   1 CL0127   
Hkah001665.1     39    338     39    357 PF01074.25  Glyco_hydro_38N   Domain     1   271   289    248.0   1.3e-73   1 CL0158   
Hkah001665.1    364    452    363    454 PF09261.14  Alpha-mann_mid    Domain     2    94    96     60.2   1.8e-16   1 CL0599   
Hkah001665.1    601    812    601    813 PF07748.16  Glyco_hydro_38C   Domain     1   213   214    136.4   1.5e-39   1 CL0103   
Hkah001685.1    361    507    337    569 PF07690.19  MFS_1             Family    30   175   353     49.0   4.5e-13   1 CL0015   
Hkah001717.1     38    673     38    679 PF05693.16  Glycogen_syn      Family     1   632   638   1130.9         0   1 CL0113   
Hkah001704.1   1122   1150   1122   1150 PF00634.21  BRCA2             Family     1    29    29     25.7     6e-06   1 No_clan  
Hkah001704.1   1219   1246   1218   1246 PF00634.21  BRCA2             Family     2    29    29     32.0   6.2e-08   1 No_clan  
Hkah001704.1   1268   1295   1268   1295 PF00634.21  BRCA2             Family     2    29    29     31.5   9.3e-08   1 No_clan  
Hkah001704.1   1314   1341   1313   1341 PF00634.21  BRCA2             Family     2    29    29     30.8   1.6e-07   1 No_clan  
Hkah001704.1   1436   1463   1435   1463 PF00634.21  BRCA2             Family     2    29    29     33.6     2e-08   1 No_clan  
Hkah001704.1   1679   1732   1671   1735 PF09169.13  BRCA-2_helical    Domain   130   184   187     43.7   2.4e-11   1 No_clan  
Hkah001704.1   1738   1856   1738   1857 PF09103.13  BRCA-2_OB1        Domain     1   123   124    116.5   7.4e-34   1 CL0021   
Hkah001704.1   2106   2247   2106   2253 PF09104.13  BRCA-2_OB3        Domain     1   131   139     78.6   3.5e-22   1 CL0021   
Hkah001624.1      2     99      2     99 PF01133.20  ER                Family     1    98    98    163.1   1.4e-48   1 No_clan  
Hkah001619.1    541    564    541    564 PF00096.29  zf-C2H2           Domain     1    23    23     22.7    0.0001   1 CL0361   
Hkah001619.1    596    618    596    618 PF00096.29  zf-C2H2           Domain     1    23    23     16.5    0.0094   1 CL0361   
Hkah001619.1    654    676    654    676 PF00096.29  zf-C2H2           Domain     1    23    23     20.1   0.00068   1 CL0361   
Hkah001619.1    682    705    682    705 PF00096.29  zf-C2H2           Domain     1    23    23     20.1   0.00069   1 CL0361   
Hkah001650.1      6    250      1    256 PF00664.26  ABC_membrane      Family    25   268   274     80.9   1.3e-22   1 CL0241   
Hkah001650.1    359    493    359    494 PF00005.30  ABC_tran          Domain     1   136   137     73.7   2.3e-20   1 CL0023   
Hkah001650.1    646    919    644    935 PF00664.26  ABC_membrane      Family     3   255   274     98.1   7.2e-28   1 CL0241   
Hkah001650.1   1033   1179   1032   1179 PF00005.30  ABC_tran          Domain     2   137   137     97.1   1.4e-27   1 CL0023   
Hkah001628.1     20    531     19    531 PF00135.31  COesterase        Domain     2   515   515    456.0  2.1e-136   1 CL0028   
Hkah001637.1      4    232      2    234 PF00135.31  COesterase        Domain     4   236   515    280.2   4.1e-83   1 CL0028   
Hkah001646.1     24    130     24    130 PF07679.19  I-set             Domain     1    90    90     39.8   3.9e-10   1 CL0011   
Hkah001646.1    157    263    157    263 PF07679.19  I-set             Domain     1    90    90     39.6   4.6e-10   1 CL0011   
Hkah001695.1      4    514      2    514 PF00135.31  COesterase        Domain     4   515   515    394.7    8e-118   1 CL0028   
Hkah001695.1    578    909    575    925 PF00135.31  COesterase        Domain     4   330   515    329.0   6.5e-98   1 CL0028   
Hkah001695.1   1166   1315   1163   1327 PF03184.22  DDE_1             Family     4   164   175     54.4   1.2e-14   1 CL0219   
Hkah001639.1    145    337    140    345 PF15927.8   Casc1_N           Family     2   197   201     90.8     1e-25   1 No_clan  
Hkah001639.1    615    817    612    822 PF12366.11  Casc1_C           Domain     4   213   222     68.8   4.2e-19   1 No_clan  
Hkah001724.1    177    235    176    236 PF13855.9   LRR_8             Repeat     2    60    61     61.4   5.6e-17   1 CL0022   
Hkah001724.1    350    409    349    424 PF13855.9   LRR_8             Repeat     2    61    61     40.8   1.5e-10   1 CL0022   
Hkah001724.1    615    756    614    764 PF01582.23  TIR               Family     2   159   176     68.3   7.5e-19   1 CL0173   
